3.143130000000000000e+05,2.040285000000000082e+03,7.289533999999999878e+02,5.509473000000000411e+02,6.548000000000000487e-01,6.326101999999999634e+02,3.161110000000000000e+05,8.678000000000000158e-01,1.799999999999999951e-03,7.530999999999999917e-01,8.721859999999999502e+01,8.478249999999999886e+01,8.210909999999999798e+01,2.579970000000000141e+01,1.202499999999999902e+00,2.120099999999999874e+00,1.972499999999999920e+00,8.497999999999999332e+00,1.255030000000000001e+01,-2.389639782400000000e+10,-2.213718425600000000e+10,-2.206417715200000000e+10,4.361220000000000141e+01,4.239509999999999934e+01,4.105969999999999942e+01,0.000000000000000000e+00
2.704950000000000000e+05,1.909203999999999951e+03,6.804978999999999587e+02,5.067375000000000114e+02,6.673999999999999932e-01,5.868601999999999634e+02,2.724120000000000000e+05,8.624000000000000554e-01,1.899999999999999996e-03,7.437000000000000277e-01,1.025699000000000041e+02,9.115219999999999345e+01,9.185569999999999879e+01,3.711529999999999774e+01,3.899000000000000243e-01,8.047999999999999599e-01,3.489999999999999769e-01,2.543000000000000149e+00,2.968399999999999928e+00,-3.093850112000000000e+10,-2.420147814400000000e+10,-2.269783654400000000e+10,5.128329999999999700e+01,4.557639999999999958e+01,4.592680000000000007e+01,1.000000000000000000e+00
1.760500000000000000e+05,1.573852100000000064e+03,5.904749000000000478e+02,3.809524999999999864e+02,7.640000000000000124e-01,4.734488999999999805e+02,1.775330000000000000e+05,8.017999999999999572e-01,2.200000000000000133e-03,6.429000000000000270e-01,1.090591000000000008e+02,1.024448000000000008e+02,1.097010999999999967e+02,3.223089999999999833e+01,-3.976000000000000090e-01,6.829999999999999960e-02,-1.784999999999999920e-01,2.506600000000000161e+00,2.668499999999999872e+00,-2.189119488000000000e+10,-1.834987110400000000e+10,-2.135460249600000000e+10,5.453260000000000218e+01,5.122579999999999956e+01,5.485540000000000305e+01,1.000000000000000000e+00
1.631300000000000000e+05,1.535853000000000065e+03,6.030044000000000324e+02,3.450350999999999999e+02,8.201000000000000512e-01,4.557450999999999794e+02,1.640130000000000000e+05,7.558000000000000274e-01,2.099999999999999870e-03,5.712000000000000410e-01,1.433446999999999889e+02,1.400780000000000030e+02,1.316069999999999993e+02,3.754160000000000252e+01,-9.668999999999999817e-01,-8.137999999999999678e-01,-7.316000000000000281e-01,3.040399999999999991e+00,2.723100000000000076e+00,-3.620977049600000000e+10,-3.409562214400000000e+10,-2.991575654400000000e+10,7.167400000000000659e+01,7.003870000000000573e+01,6.580389999999999873e+01,1.000000000000000000e+00
3.430820000000000000e+05,2.286118899999999940e+03,9.267310999999999694e+02,4.840919999999999845e+02,8.527000000000000135e-01,6.609278000000000475e+02,3.508250000000000000e+05,7.131999999999999451e-01,1.399999999999999986e-03,5.086000000000000520e-01,1.268559000000000054e+02,1.103675999999999959e+02,1.066384999999999934e+02,3.333440000000000225e+01,3.478999999999999870e-01,3.029000000000000026e-01,5.944000000000000394e-01,2.578699999999999992e+00,2.353899999999999881e+00,-5.832576204800000000e+10,-4.401473945600000000e+10,-3.912475033600000000e+10,6.342660000000000053e+01,5.518370000000000175e+01,5.331860000000000355e+01,6.000000000000000000e+00
3.911060000000000000e+05,2.369115999999999985e+03,8.568084999999999809e+02,5.872196999999999889e+02,7.281999999999999584e-01,7.056710000000000491e+02,3.973880000000000000e+05,8.235999999999999988e-01,1.500000000000000031e-03,6.783000000000000140e-01,1.384532000000000096e+02,1.295244999999999891e+02,1.239372999999999934e+02,2.636939999999999884e+01,-5.493000000000000105e-01,3.679999999999999938e-02,-1.434999999999999887e-01,3.722599999999999909e+00,2.647200000000000220e+00,-7.740199731200000000e+10,-6.714676428800000000e+10,-6.272971161600000000e+10,6.922790000000000532e+01,6.476460000000000150e+01,6.196999999999999886e+01,4.000000000000000000e+00
3.629940000000000000e+05,2.338216100000000097e+03,8.343949999999999818e+02,5.638201000000000249e+02,7.371999999999999664e-01,6.798369999999999891e+02,3.741790000000000000e+05,8.147999999999999687e-01,1.600000000000000077e-03,6.637999999999999456e-01,1.116668999999999983e+02,1.069902000000000015e+02,9.828040000000000020e+01,3.084909999999999997e+01,-5.080999999999999961e-01,-1.698999999999999955e-01,1.026999999999999996e-01,2.820800000000000196e+00,2.520799999999999930e+00,-4.693461401600000000e+10,-4.276135526400000000e+10,-3.565330432000000000e+10,5.583109999999999928e+01,5.349649999999999750e+01,4.914139999999999731e+01,4.000000000000000000e+00
8.004400000000000000e+04,1.059046000000000049e+03,3.781419000000000210e+02,2.706614000000000146e+02,6.983000000000000318e-01,3.192416000000000054e+02,8.099000000000000000e+04,8.441999999999999504e-01,3.399999999999999811e-03,7.127000000000000002e-01,1.087848000000000042e+02,1.061162000000000063e+02,1.009971000000000032e+02,3.110409999999999897e+01,-3.850999999999999979e-01,-2.606999999999999873e-01,-1.598999999999999866e-01,2.224699999999999900e+00,2.450899999999999856e+00,-9.834114048000000000e+09,-9.082079232000000000e+09,-8.377428480000000000e+09,5.439150000000000063e+01,5.305910000000000082e+01,5.050000000000000000e+01,2.000000000000000000e+00
2.394270000000000000e+05,1.875271999999999935e+03,7.080371999999999844e+02,4.313079999999999927e+02,7.930000000000000382e-01,5.521304000000000087e+02,2.423060000000000000e+05,7.798000000000000487e-01,1.799999999999999951e-03,6.080999999999999739e-01,9.585179999999999723e+01,8.421590000000000487e+01,8.441190000000000282e+01,2.426640000000000086e+01,-4.066000000000000170e-01,3.926999999999999935e-01,-1.434999999999999887e-01,3.143699999999999939e+00,3.449899999999999967e+00,-2.176835584000000000e+10,-1.653221068800000000e+10,-1.631838412800000000e+10,4.792329999999999757e+01,4.210940000000000083e+01,4.220709999999999695e+01,1.000000000000000000e+00
2.944280000000000000e+05,2.022094000000000051e+03,7.161476000000000113e+02,5.284319000000000415e+02,6.749000000000000554e-01,6.122722999999999729e+02,2.982560000000000000e+05,8.549999999999999822e-01,1.799999999999999951e-03,7.308999999999999941e-01,9.857139999999999702e+01,8.099460000000000548e+01,8.490300000000000580e+01,2.348170000000000002e+01,-2.857000000000000095e-01,4.959999999999999964e-01,-1.379999999999999977e-02,2.690300000000000136e+00,3.408599999999999852e+00,-2.823158784000000000e+10,-1.924414054400000000e+10,-2.160060416000000000e+10,4.928059999999999974e+01,4.049640000000000128e+01,4.244959999999999667e+01,6.000000000000000000e+00
