2.802040000000000000e+05,2.147403099999999995e+03,7.825892999999999802e+02,4.619426000000000272e+02,8.072000000000000286e-01,5.972996000000000549e+02,2.887310000000000000e+05,7.631999999999999895e-01,1.600000000000000077e-03,5.825000000000000178e-01,1.094210000000000065e+02,1.062651000000000039e+02,1.137326999999999941e+02,3.028259999999999863e+01,4.700000000000000185e-03,1.460000000000000013e-02,-4.002000000000000002e-01,2.535699999999999843e+00,2.960999999999999854e+00,-3.467878400000000000e+10,-3.205519974400000000e+10,-3.606354739200000000e+10,5.471119999999999806e+01,5.313499999999999801e+01,5.686749999999999972e+01,4.000000000000000000e+00
1.468270000000000000e+05,1.447351000000000113e+03,5.581055999999999813e+02,3.359859999999999900e+02,7.984999999999999876e-01,4.323725000000000023e+02,1.480260000000000000e+05,7.747000000000000552e-01,2.299999999999999961e-03,6.001999999999999558e-01,1.383334999999999866e+02,1.421837999999999909e+02,1.278503000000000043e+02,3.464339999999999975e+01,-9.657999999999999918e-01,-7.588000000000000300e-01,-5.966000000000000192e-01,3.216299999999999937e+00,2.703599999999999781e+00,-2.993170432000000000e+10,-3.076343193600000000e+10,-2.474501529600000000e+10,6.917149999999999466e+01,7.109269999999999357e+01,6.392759999999999820e+01,2.000000000000000000e+00
3.137750000000000000e+05,2.112835900000000038e+03,7.612758999999999787e+02,5.319148999999999887e+02,7.154000000000000359e-01,6.320685999999999467e+02,3.178180000000000000e+05,8.303000000000000380e-01,1.699999999999999905e-03,6.894000000000000128e-01,1.188632000000000062e+02,1.088675000000000068e+02,9.953589999999999804e+01,3.141100000000000136e+01,-2.954999999999999849e-01,-9.429999999999999494e-02,-1.272999999999999965e-01,2.549300000000000122e+00,2.281800000000000050e+00,-4.622340096000000000e+10,-3.860259635200000000e+10,-3.198187724800000000e+10,5.943469999999999942e+01,5.443860000000000099e+01,4.977139999999999986e+01,4.000000000000000000e+00
1.149870000000000000e+05,1.249179000000000087e+03,4.557418000000000120e+02,3.218138999999999896e+02,7.080999999999999517e-01,3.826304000000000087e+02,1.159680000000000000e+05,8.396000000000000130e-01,2.799999999999999972e-03,7.048999999999999710e-01,1.073572000000000060e+02,9.790510000000000446e+01,1.024415000000000049e+02,2.736449999999999960e+01,-9.381000000000000449e-01,-2.003000000000000058e-01,9.919999999999999651e-02,3.167100000000000026e+00,5.242899999999999672e+00,-1.344061235200000000e+10,-1.071233228800000000e+10,-1.186332262400000000e+10,5.367580000000000240e+01,4.895329999999999870e+01,5.121979999999999933e+01,2.000000000000000000e+00
3.243220000000000000e+05,2.206693099999999959e+03,8.362028999999999996e+02,4.957764999999999986e+02,8.053000000000000158e-01,6.426037999999999784e+02,3.289110000000000000e+05,7.684999999999999609e-01,1.500000000000000031e-03,5.906000000000000139e-01,7.264499999999999602e+01,7.669079999999999586e+01,9.507920000000000016e+01,2.250949999999999918e+01,-3.699999999999999817e-02,6.066000000000000281e-01,-8.290000000000000147e-02,3.562800000000000189e+00,4.184800000000000075e+00,-1.656080588800000000e+10,-1.866417561600000000e+10,-2.942218854400000000e+10,3.632189999999999941e+01,3.834409999999999741e+01,4.753860000000000241e+01,5.000000000000000000e+00
2.421060000000000000e+05,1.897218000000000075e+03,7.333026999999999589e+02,4.240022000000000162e+02,8.158999999999999586e-01,5.552106999999999744e+02,2.447790000000000000e+05,7.570999999999999952e-01,1.799999999999999951e-03,5.733000000000000318e-01,1.017056999999999931e+02,8.841570000000000107e+01,9.108429999999999893e+01,3.340570000000000306e+01,-6.432999999999999829e-01,-1.794999999999999929e-01,-2.888999999999999901e-01,2.633999999999999897e+00,2.807799999999999851e+00,-2.640403660800000000e+10,-1.896218214400000000e+10,-2.047188377600000000e+10,5.085060000000000002e+01,4.420799999999999841e+01,4.554149999999999920e+01,2.000000000000000000e+00
3.240440000000000000e+05,2.162422099999999773e+03,8.184113999999999578e+02,5.086660999999999717e+02,7.833999999999999853e-01,6.423283000000000129e+02,3.272800000000000000e+05,7.848000000000000531e-01,1.600000000000000077e-03,6.159999999999999920e-01,1.077549999999999955e+02,9.698529999999999518e+01,9.867090000000000316e+01,4.074980000000000047e+01,-8.939999999999999336e-02,6.210999999999999854e-01,2.767999999999999905e-01,2.377800000000000136e+00,2.429699999999999971e+00,-4.181896806400000000e+10,-3.361433600000000000e+10,-3.332676403200000000e+10,5.387639999999999674e+01,4.849260000000000304e+01,4.933460000000000178e+01,6.000000000000000000e+00
1.457330000000000000e+05,1.461642000000000053e+03,5.700001999999999498e+02,3.265131000000000085e+02,8.196999999999999842e-01,4.307586999999999762e+02,1.472310000000000000e+05,7.557000000000000384e-01,2.200000000000000133e-03,5.711000000000000520e-01,1.154489999999999981e+02,1.128717000000000041e+02,1.093376999999999981e+02,3.015409999999999968e+01,-6.899999999999999883e-03,2.952000000000000179e-01,1.320000000000000062e-01,2.523299999999999876e+00,2.284199999999999786e+00,-2.009986662400000000e+10,-1.898750976000000000e+10,-1.748576256000000000e+10,5.771990000000000265e+01,5.643399999999999750e+01,5.466610000000000014e+01,2.000000000000000000e+00
3.365580000000000000e+05,2.423490999999999985e+03,8.503224000000000160e+02,5.073457999999999970e+02,8.024999999999999911e-01,6.546136000000000195e+02,3.487250000000000000e+05,7.698000000000000398e-01,1.500000000000000031e-03,5.927000000000000046e-01,4.541510000000000247e+01,5.022030000000000172e+01,5.701019999999999754e+01,1.671440000000000126e+01,1.718599999999999905e+00,2.093799999999999883e+00,1.658000000000000029e-01,1.253079999999999927e+01,1.349130000000000074e+01,-6.320412672000000000e+09,-7.613640704000000000e+09,-1.002295398400000000e+10,2.270690000000000097e+01,2.510679999999999978e+01,2.850280000000000058e+01,5.000000000000000000e+00
2.757750000000000000e+05,2.000767900000000054e+03,7.237549999999999955e+02,4.886775999999999840e+02,7.376000000000000334e-01,5.925602000000000089e+02,2.816290000000000000e+05,8.186999999999999833e-01,1.799999999999999951e-03,6.703000000000000069e-01,4.066599999999999682e+01,4.905969999999999942e+01,5.279220000000000113e+01,1.304410000000000025e+01,1.374600000000000044e+00,3.225200000000000067e+00,1.955600000000000005e+00,1.021739999999999959e+01,1.843740000000000023e+01,-3.876588032000000000e+09,-6.089985536000000000e+09,-6.685989376000000000e+09,2.033109999999999928e+01,2.453010000000000090e+01,2.639560000000000173e+01,5.000000000000000000e+00
