2.953820000000000000e+05,2.141585000000000036e+03,8.364148000000000138e+02,4.524544000000000210e+02,8.410999999999999588e-01,6.132634000000000469e+02,3.033920000000000000e+05,7.331999999999999629e-01,1.500000000000000031e-03,5.375999999999999668e-01,3.296379999999999910e+01,4.111269999999999669e+01,4.437890000000000157e+01,1.538069999999999915e+01,2.206700000000000106e+00,2.850499999999999812e+00,1.633999999999999897e+00,1.077309999999999945e+01,1.539770000000000039e+01,-2.973753088000000000e+09,-4.571823104000000000e+09,-5.002450944000000000e+09,1.648300000000000054e+01,2.055799999999999983e+01,2.219129999999999825e+01,5.000000000000000000e+00
4.978020000000000000e+05,2.561291000000000167e+03,9.075524000000000342e+02,7.014491000000000440e+02,6.344999999999999529e-01,7.961289000000000442e+02,4.999480000000000000e+05,8.771999999999999797e-01,1.399999999999999986e-03,7.694999999999999618e-01,1.032903000000000020e+02,9.359569999999999368e+01,8.980230000000000246e+01,2.778409999999999869e+01,-2.142999999999999905e-01,1.099599999999999911e+00,1.419999999999999929e+00,4.008799999999999919e+00,7.758600000000000385e+00,-5.394355404800000000e+10,-4.259611443200000000e+10,-4.144389324800000000e+10,5.164580000000000126e+01,4.679820000000000135e+01,4.490250000000000341e+01,0.000000000000000000e+00
1.907220000000000000e+05,1.769671000000000049e+03,6.642510999999999513e+02,4.184304999999999950e+02,7.766999999999999460e-01,4.927826999999999771e+02,2.136220000000000000e+05,7.419000000000000039e-01,2.200000000000000133e-03,5.504000000000000004e-01,1.392923999999999864e+02,1.379296999999999969e+02,1.230754000000000019e+02,3.948409999999999798e+01,-5.826999999999999957e-01,-3.705999999999999850e-01,-4.803000000000000047e-01,2.334200000000000053e+00,1.972599999999999909e+00,-4.031801344000000000e+10,-3.908855808000000000e+10,-3.014386073600000000e+10,6.963949999999999818e+01,6.896510000000000673e+01,6.153690000000000282e+01,1.000000000000000000e+00
3.313740000000000000e+05,2.177783899999999903e+03,8.221873000000000502e+02,5.165452999999999975e+02,7.780000000000000249e-01,6.495525999999999840e+02,3.354570000000000000e+05,7.900000000000000355e-01,1.600000000000000077e-03,6.240999999999999881e-01,1.114361999999999995e+02,9.435689999999999600e+01,9.648170000000000357e+01,2.421310000000000073e+01,-6.777999999999999581e-01,-1.214999999999999969e-01,2.797000000000000042e-01,3.492100000000000204e+00,3.705499999999999794e+00,-4.118031974400000000e+10,-2.896107315200000000e+10,-3.045250252800000000e+10,5.571470000000000056e+01,4.717710000000000292e+01,4.823799999999999955e+01,6.000000000000000000e+00
1.519630000000000000e+05,1.477179000000000087e+03,5.514623000000000275e+02,3.520079999999999814e+02,7.698000000000000398e-01,4.398695999999999913e+02,1.532200000000000000e+05,7.975999999999999757e-01,2.299999999999999961e-03,6.361999999999999877e-01,1.455526000000000124e+02,1.480502999999999929e+02,1.279050000000000011e+02,2.812659999999999982e+01,-1.457600000000000007e+00,-1.226900000000000102e+00,-8.133000000000000229e-01,5.177599999999999980e+00,5.002299999999999969e+00,-3.359916236800000000e+10,-3.394355200000000000e+10,-2.510446796800000000e+10,7.277370000000000516e+01,7.402580000000000382e+01,6.395470000000000255e+01,2.000000000000000000e+00
3.063710000000000000e+05,2.160974099999999908e+03,7.958484999999999445e+02,4.989198999999999842e+02,7.791000000000000147e-01,6.245667999999999438e+02,3.143670000000000000e+05,7.848000000000000531e-01,1.600000000000000077e-03,6.159000000000000030e-01,5.409729999999999706e+01,7.031570000000000675e+01,7.679630000000000223e+01,2.073920000000000030e+01,1.772699999999999942e+00,2.133300000000000196e+00,4.504000000000000226e-01,9.236399999999999721e+00,1.019720000000000049e+01,-8.644071424000000000e+09,-1.433163776000000000e+10,-1.708143001600000000e+10,2.704759999999999920e+01,3.515789999999999793e+01,3.839730000000000132e+01,5.000000000000000000e+00
3.492400000000000000e+05,2.243502899999999954e+03,7.752019000000000233e+02,5.846499999999999773e+02,6.566999999999999504e-01,6.668328999999999951e+02,3.543240000000000000e+05,8.601999999999999647e-01,1.699999999999999905e-03,7.399999999999999911e-01,1.218926000000000016e+02,1.150183999999999997e+02,1.106417000000000002e+02,2.849609999999999843e+01,-4.815999999999999726e-01,-3.379999999999999671e-02,-1.208999999999999936e-01,3.245699999999999807e+00,3.049100000000000144e+00,-5.338980761600000000e+10,-4.635056947200000000e+10,-4.288397312000000000e+10,6.094780000000000086e+01,5.751059999999999661e+01,5.532200000000000273e+01,4.000000000000000000e+00
3.537660000000000000e+05,2.150717999999999847e+03,7.205316000000000258e+02,6.292970000000000255e+02,4.869999999999999885e-01,6.711399999999999864e+02,3.560270000000000000e+05,9.314999999999999947e-01,1.799999999999999951e-03,8.676000000000000378e-01,9.825159999999999627e+01,1.056110000000000042e+02,1.029056000000000068e+02,2.566130000000000067e+01,-3.165000000000000036e-01,9.653000000000000469e-01,9.382000000000000339e-01,3.713099999999999845e+00,6.990099999999999980e+00,-3.414554009600000000e+10,-3.825045094400000000e+10,-3.754191257600000000e+10,4.912420000000000186e+01,5.280680000000000263e+01,5.145250000000000057e+01,0.000000000000000000e+00
6.003900000000000000e+04,9.118279999999999745e+02,3.367226999999999748e+02,2.281414000000000044e+02,7.355000000000000426e-01,2.764850999999999885e+02,6.070500000000000000e+04,8.211000000000000520e-01,3.799999999999999992e-03,6.742000000000000215e-01,1.225751000000000062e+02,1.160331999999999937e+02,1.231962000000000046e+02,3.303110000000000213e+01,-4.905999999999999805e-01,2.373999999999999999e-01,-5.190000000000000169e-02,2.827100000000000168e+00,2.358900000000000219e+00,-9.493458944000000000e+09,-8.177310208000000000e+09,-9.448558592000000000e+09,6.127960000000000207e+01,5.801359999999999673e+01,6.159219999999999828e+01,2.000000000000000000e+00
1.176480000000000000e+05,1.276292999999999893e+03,4.715745000000000005e+02,3.184257000000000062e+02,7.376000000000000334e-01,3.870323999999999955e+02,1.184690000000000000e+05,8.206999999999999851e-01,2.700000000000000143e-03,6.735999999999999766e-01,1.121300999999999988e+02,1.103239999999999981e+02,1.047730999999999995e+02,3.618489999999999895e+01,-6.521000000000000130e-01,-1.589000000000000135e-01,-1.194999999999999951e-01,2.588799999999999990e+00,2.119499999999999940e+00,-1.584813056000000000e+10,-1.481774387200000000e+10,-1.339399680000000000e+10,5.607480000000000331e+01,5.516760000000000019e+01,5.239549999999999841e+01,2.000000000000000000e+00
