3.711200000000000000e+05,2.364002899999999954e+03,7.963392000000000053e+02,6.019151000000000522e+02,6.546999999999999487e-01,6.874043000000000347e+02,9.838999999999999968e-01,3.772020000000000000e+05,7.079999999999999627e-01,1.322999999999999954e+00,8.345000000000000195e-01,8.631999999999999673e-01,2.099999999999999870e-03,1.600000000000000077e-03,7.450999999999999845e-01,9.858000000000000096e-01,1.272360000000000042e+02,1.161911000000000058e+02,1.072027999999999963e+02,2.309250000000000114e+01,2.135549999999999926e+01,2.939669999999999916e+01,-4.153000000000000025e-01,7.530000000000000582e-02,-4.909999999999999781e-02,3.426200000000000134e+00,3.859300000000000175e+00,2.994699999999999918e+00,-6.072845926400000000e+10,-4.976537600000000000e+10,-4.382236672000000000e+10,6.361889999999999645e+01,5.809550000000000125e+01,5.360220000000000340e+01,4.000000000000000000e+00
2.826510000000000000e+05,2.115190900000000056e+03,8.492612000000000307e+02,4.278779000000000110e+02,8.638000000000000123e-01,5.999020000000000437e+02,9.835000000000000409e-01,2.873850000000000000e+05,5.915000000000000258e-01,1.984799999999999898e+00,7.939000000000000501e-01,7.064000000000000279e-01,3.000000000000000062e-03,1.500000000000000031e-03,4.989999999999999991e-01,9.903999999999999471e-01,4.857739999999999725e+01,5.272390000000000043e+01,6.324240000000000350e+01,2.226490000000000080e+01,2.462229999999999919e+01,1.917660000000000053e+01,2.416199999999999903e+00,2.529300000000000104e+00,1.199899999999999967e+00,1.286040000000000028e+01,1.141960000000000086e+01,5.411699999999999733e+00,-6.756659712000000000e+09,-8.196781056000000000e+09,-1.056879513600000000e+10,2.428890000000000171e+01,2.636189999999999856e+01,3.162170000000000059e+01,5.000000000000000000e+00
4.112730000000000000e+05,2.358195099999999911e+03,8.166151999999999589e+02,6.455682000000000471e+02,6.124000000000000554e-01,7.236359999999999673e+02,9.889000000000000012e-01,4.159070000000000000e+05,7.677000000000000490e-01,1.264999999999999902e+00,9.294000000000000039e-01,8.860999999999999988e-01,2.000000000000000042e-03,1.600000000000000077e-03,7.852000000000000091e-01,9.932999999999999607e-01,7.758559999999999945e+01,7.906480000000000530e+01,7.748260000000000502e+01,2.357900000000000063e+01,2.208119999999999905e+01,2.524289999999999878e+01,5.059999999999999915e-02,1.306899999999999951e+00,9.548999999999999710e-01,3.108600000000000030e+00,6.871400000000000396e+00,4.991399999999999615e+00,-2.421281996800000000e+10,-2.486141337600000000e+10,-2.458336870400000000e+10,3.879330000000000211e+01,3.953289999999999793e+01,3.874219999999999686e+01,3.000000000000000000e+00
1.481810000000000000e+05,1.486942000000000007e+03,5.484077999999999520e+02,3.450912000000000148e+02,7.772000000000000020e-01,4.343614999999999782e+02,9.836000000000000298e-01,1.506580000000000000e+05,7.614999999999999547e-01,1.589199999999999946e+00,8.421999999999999487e-01,7.920000000000000373e-01,3.700000000000000164e-03,2.299999999999999961e-03,6.272999999999999687e-01,9.969000000000000083e-01,1.177225999999999999e+02,1.067266999999999939e+02,1.073838999999999970e+02,3.094000000000000128e+01,2.565830000000000055e+01,2.339369999999999905e+01,-2.674000000000000266e-01,2.233999999999999875e-01,-1.480000000000000066e-02,2.878299999999999859e+00,2.663400000000000212e+00,3.170300000000000118e+00,-2.135038156800000000e+10,-1.697054310400000000e+10,-1.698087731200000000e+10,5.886659999999999826e+01,5.336670000000000158e+01,5.369619999999999749e+01,2.000000000000000000e+00
2.200420000000000000e+05,1.758439900000000080e+03,6.535543000000000120e+02,4.302653000000000247e+02,7.527000000000000357e-01,5.293073000000000548e+02,9.921999999999999709e-01,2.217660000000000000e+05,7.670000000000000151e-01,1.518999999999999906e+00,8.942999999999999838e-01,8.098999999999999533e-01,3.000000000000000062e-03,2.000000000000000042e-03,6.559000000000000385e-01,9.962999999999999634e-01,1.291374999999999886e+02,1.255194000000000045e+02,1.190468000000000046e+02,2.940390000000000015e+01,2.119239999999999924e+01,2.629700000000000060e+01,-1.054300000000000015e+00,-7.649000000000000243e-01,-3.733000000000000207e-01,3.744899999999999896e+00,3.625300000000000189e+00,2.599499999999999922e+00,-3.805593190400000000e+10,-3.474721587200000000e+10,-3.170842624000000000e+10,6.456950000000000500e+01,6.276409999999999911e+01,5.952850000000000108e+01,1.000000000000000000e+00
2.681420000000000000e+05,1.989489000000000033e+03,7.473623999999999796e+02,4.675670000000000073e+02,7.801000000000000156e-01,5.843020999999999958e+02,9.744000000000000439e-01,2.751970000000000000e+05,7.543999999999999595e-01,1.598400000000000043e+00,8.512999999999999456e-01,7.818000000000000504e-01,2.799999999999999972e-03,1.699999999999999905e-03,6.111999999999999655e-01,9.769999999999999796e-01,1.175160999999999945e+02,1.109863000000000000e+02,9.867489999999999384e+01,3.875730000000000075e+01,3.601230000000000331e+01,3.022579999999999956e+01,-2.358000000000000096e-01,1.034000000000000058e-01,9.160000000000000087e-02,2.249400000000000066e+00,2.083499999999999908e+00,2.468399999999999928e+00,-4.030942412800000000e+10,-3.542424371200000000e+10,-2.695646617600000000e+10,5.875730000000000075e+01,5.549419999999999931e+01,4.933789999999999765e+01,6.000000000000000000e+00
1.433520000000000000e+05,1.427581100000000106e+03,5.156693000000000211e+02,3.546234000000000037e+02,7.259999999999999787e-01,4.272253000000000043e+02,9.865000000000000435e-01,1.453200000000000000e+05,7.723999999999999755e-01,1.454099999999999948e+00,8.839000000000000190e-01,8.285000000000000142e-01,3.599999999999999901e-03,2.500000000000000052e-03,6.864000000000000101e-01,9.980999999999999872e-01,1.321553000000000111e+02,1.328907000000000096e+02,1.224843999999999937e+02,3.462969999999999970e+01,2.638060000000000116e+01,2.622269999999999968e+01,-5.431000000000000272e-01,5.469999999999999862e-02,1.643999999999999906e-01,2.960500000000000131e+00,2.573799999999999866e+00,2.480599999999999916e+00,-2.662685081600000000e+10,-2.603034828800000000e+10,-2.192448716800000000e+10,6.608419999999999561e+01,6.645239999999999725e+01,6.125130000000000052e+01,2.000000000000000000e+00
1.423940000000000000e+05,1.410395999999999958e+03,5.108342999999999847e+02,3.571331000000000131e+02,7.149999999999999689e-01,4.257952999999999975e+02,9.844000000000000528e-01,1.446500000000000000e+05,7.776999999999999469e-01,1.430399999999999894e+00,8.994999999999999662e-01,8.335000000000000187e-01,3.599999999999999901e-03,2.500000000000000052e-03,6.947999999999999732e-01,9.938000000000000167e-01,1.286477999999999895e+02,1.230326000000000022e+02,1.178042999999999978e+02,3.708760000000000190e+01,3.253170000000000073e+01,3.328949999999999676e+01,-1.647000000000000131e-01,4.203000000000000069e-01,2.172999999999999932e-01,2.458699999999999886e+00,2.326299999999999812e+00,2.074100000000000055e+00,-2.536918425600000000e+10,-2.265556582400000000e+10,-2.082903449600000000e+10,6.432389999999999475e+01,6.151350000000000051e+01,5.889979999999999905e+01,2.000000000000000000e+00
2.036070000000000000e+05,1.703279999999999973e+03,6.140979999999999563e+02,4.238693999999999846e+02,7.236000000000000210e-01,5.091566000000000258e+02,9.919999999999999929e-01,2.052400000000000000e+05,7.665999999999999481e-01,1.448800000000000088e+00,8.819000000000000172e-01,8.290999999999999481e-01,3.000000000000000062e-03,2.099999999999999870e-03,6.874000000000000110e-01,9.959000000000000075e-01,1.237402000000000015e+02,1.115960000000000036e+02,1.140725000000000051e+02,3.660960000000000036e+01,3.063060000000000116e+01,2.983160000000000167e+01,-5.258000000000000451e-01,-3.267999999999999794e-01,-1.827000000000000013e-01,2.480500000000000149e+00,2.522100000000000009e+00,2.651400000000000201e+00,-3.344932454400000000e+10,-2.626684518400000000e+10,-2.734832230400000000e+10,6.187089999999999890e+01,5.579899999999999949e+01,5.704090000000000060e+01,1.000000000000000000e+00
1.555680000000000000e+05,1.460313000000000102e+03,5.326480999999999995e+02,3.727497000000000185e+02,7.143000000000000460e-01,4.450565000000000282e+02,9.929999999999999938e-01,1.566570000000000000e+05,7.965999999999999748e-01,1.429000000000000048e+00,9.166999999999999593e-01,8.356000000000000094e-01,3.399999999999999811e-03,2.399999999999999790e-03,6.982000000000000428e-01,9.976000000000000423e-01,1.290173000000000059e+02,1.224161000000000001e+02,1.266020000000000039e+02,2.924289999999999878e+01,2.581790000000000163e+01,2.821529999999999916e+01,-6.650000000000000355e-01,-2.520000000000000018e-01,-4.096000000000000196e-01,3.368199999999999861e+00,2.823300000000000143e+00,2.753899999999999793e+00,-2.684370739200000000e+10,-2.371709747200000000e+10,-2.570189619200000000e+10,6.451149999999999807e+01,6.120969999999999800e+01,6.330510000000000304e+01,2.000000000000000000e+00
3.181890000000000000e+05,2.250433100000000195e+03,8.483229999999999791e+02,4.831062999999999761e+02,8.219999999999999529e-01,6.364989000000000487e+02,9.784000000000000474e-01,3.252210000000000000e+05,6.359000000000000208e-01,1.756000000000000005e+00,7.894999999999999796e-01,7.502999999999999670e-01,2.700000000000000143e-03,1.500000000000000031e-03,5.629999999999999449e-01,9.885000000000000453e-01,4.500090000000000146e+01,5.430100000000000193e+01,6.290959999999999752e+01,2.762399999999999878e+01,2.753590000000000160e+01,2.147520000000000095e+01,2.543099999999999916e+00,2.319100000000000161e+00,9.193000000000000060e-01,1.159740000000000038e+01,9.375500000000000611e+00,4.881099999999999994e+00,-7.641234432000000000e+09,-1.027732992000000000e+10,-1.210651340800000000e+10,2.249919999999999831e+01,2.715190000000000126e+01,3.145469999999999899e+01,5.000000000000000000e+00
2.944280000000000000e+05,2.022094000000000051e+03,7.161476000000000113e+02,5.284319000000000415e+02,6.749000000000000554e-01,6.122722999999999729e+02,9.871999999999999664e-01,2.982560000000000000e+05,7.445000000000000506e-01,1.355199999999999960e+00,9.049000000000000377e-01,8.549999999999999822e-01,2.399999999999999790e-03,1.799999999999999951e-03,7.308999999999999941e-01,9.906000000000000361e-01,9.857139999999999702e+01,8.099460000000000548e+01,8.490300000000000580e+01,2.348170000000000002e+01,2.549960000000000093e+01,2.809690000000000154e+01,-2.857000000000000095e-01,4.959999999999999964e-01,-1.379999999999999977e-02,2.690300000000000136e+00,3.408599999999999852e+00,3.067699999999999871e+00,-2.823158784000000000e+10,-1.924414054400000000e+10,-2.160060416000000000e+10,4.928059999999999974e+01,4.049640000000000128e+01,4.244959999999999667e+01,6.000000000000000000e+00
