1.439570000000000000e+05,1.452261999999999944e+03,5.231367999999999938e+02,3.523304999999999723e+02,7.391999999999999682e-01,4.281259000000000015e+02,9.844000000000000528e-01,1.462360000000000000e+05,7.745999999999999552e-01,1.484799999999999898e+00,8.577000000000000179e-01,8.184000000000000163e-01,3.599999999999999901e-03,2.399999999999999790e-03,6.696999999999999620e-01,9.943999999999999506e-01,1.546814999999999998e+02,1.504548000000000059e+02,1.258075999999999937e+02,3.496260000000000190e+01,2.912450000000000117e+01,3.081599999999999895e+01,-1.309199999999999919e+00,-8.756000000000000449e-01,-3.564999999999999836e-01,4.147800000000000153e+00,3.427799999999999958e+00,2.413400000000000212e+00,-3.698756812800000000e+10,-3.424971161600000000e+10,-2.375215718400000000e+10,7.734459999999999980e+01,7.522870000000000346e+01,6.290570000000000306e+01,2.000000000000000000e+00
2.605630000000000000e+05,1.975374000000000024e+03,7.625054999999999836e+02,4.378509999999999991e+02,8.186999999999999833e-01,5.759854000000000269e+02,9.870999999999999774e-01,2.639770000000000000e+05,6.647999999999999465e-01,1.741500000000000048e+00,8.390999999999999570e-01,7.553999999999999604e-01,2.899999999999999800e-03,1.699999999999999905e-03,5.705999999999999961e-01,9.937000000000000277e-01,3.245490000000000208e+01,4.476590000000000202e+01,5.776659999999999684e+01,1.399939999999999962e+01,1.692980000000000018e+01,1.985210000000000008e+01,8.733999999999999542e-01,2.416700000000000070e+00,3.580999999999999739e-01,7.777800000000000047e+00,1.626439999999999841e+01,3.660600000000000076e+00,-2.424508160000000000e+09,-4.791147520000000000e+09,-8.197618688000000000e+09,1.623039999999999949e+01,2.238599999999999923e+01,2.888599999999999923e+01,5.000000000000000000e+00
1.542450000000000000e+05,1.503597999999999956e+03,5.464365999999999985e+02,3.618018000000000143e+02,7.493999999999999551e-01,4.431600999999999999e+02,9.882999999999999563e-01,1.560700000000000000e+05,7.419999999999999929e-01,1.510299999999999976e+00,8.572999999999999510e-01,8.110000000000000542e-01,3.500000000000000073e-03,2.299999999999999961e-03,6.576999999999999513e-01,9.933999999999999497e-01,9.640550000000000352e+01,9.370440000000000680e+01,9.279760000000000275e+01,3.161540000000000106e+01,3.028440000000000154e+01,3.293010000000000304e+01,-5.729999999999999677e-02,3.227999999999999758e-01,3.657000000000000250e-01,2.420199999999999907e+00,2.962400000000000144e+00,3.004500000000000171e+00,-1.496057958400000000e+10,-1.401006182400000000e+10,-1.405761331200000000e+10,4.820490000000000208e+01,4.685609999999999786e+01,4.640540000000000020e+01,2.000000000000000000e+00
3.177940000000000000e+05,2.280969000000000051e+03,8.755868000000000393e+02,5.253379999999999654e+02,8.000000000000000444e-01,6.361037000000000035e+02,9.015999999999999570e-01,3.524620000000000000e+05,6.483999999999999764e-01,1.666700000000000070e+00,7.675999999999999490e-01,7.265000000000000346e-01,2.799999999999999972e-03,1.699999999999999905e-03,5.278000000000000469e-01,8.797000000000000375e-01,1.175396999999999963e+02,1.080977000000000032e+02,1.017955999999999932e+02,3.741969999999999885e+01,3.445830000000000126e+01,2.620550000000000068e+01,1.669999999999999957e-02,2.227999999999999980e-01,3.719000000000000083e-01,2.268200000000000216e+00,2.152200000000000113e+00,2.967600000000000016e+00,-4.741705318400000000e+10,-3.945131622400000000e+10,-3.312727040000000000e+10,5.876959999999999695e+01,5.404760000000000275e+01,5.089770000000000039e+01,6.000000000000000000e+00
4.022790000000000000e+05,2.295862999999999829e+03,7.989365000000000236e+02,6.432753000000000156e+02,5.930999999999999606e-01,7.156797000000000253e+02,9.936000000000000387e-01,4.048870000000000000e+05,7.866999999999999549e-01,1.241999999999999993e+00,9.590999999999999526e-01,8.958000000000000407e-01,2.000000000000000042e-03,1.600000000000000077e-03,8.024000000000000021e-01,9.966000000000000414e-01,8.754019999999999868e+01,9.122939999999999827e+01,9.259910000000000707e+01,2.566939999999999955e+01,1.990950000000000131e+01,2.797919999999999874e+01,4.908000000000000140e-01,2.154500000000000082e+00,1.947699999999999987e+00,5.588899999999999757e+00,1.253040000000000020e+01,9.949600000000000222e+00,-3.074694553600000000e+10,-3.217881088000000000e+10,-3.512634572800000000e+10,4.377049999999999841e+01,4.561619999999999919e+01,4.630100000000000193e+01,0.000000000000000000e+00
1.442070000000000000e+05,1.455646999999999935e+03,5.613003999999999678e+02,3.281890999999999963e+02,8.113000000000000211e-01,4.284974000000000274e+02,9.906000000000000361e-01,1.455730000000000000e+05,7.559000000000000163e-01,1.710299999999999931e+00,8.551999999999999602e-01,7.633999999999999675e-01,3.899999999999999821e-03,2.299999999999999961e-03,5.827999999999999847e-01,9.967000000000000304e-01,1.334077000000000055e+02,1.286071000000000026e+02,1.170293999999999954e+02,3.304290000000000305e+01,2.627629999999999910e+01,2.620530000000000115e+01,-8.669999999999999929e-01,-4.219999999999999862e-01,-1.655999999999999972e-01,3.277000000000000135e+00,2.733699999999999797e+00,2.483299999999999841e+00,-2.710205849600000000e+10,-2.442613760000000000e+10,-2.004751974400000000e+10,6.670340000000000202e+01,6.430209999999999582e+01,5.851449999999999818e+01,2.000000000000000000e+00
4.147120000000000000e+05,2.341458000000000084e+03,8.080315000000000509e+02,6.549729999999999563e+02,5.856000000000000094e-01,7.266552000000000362e+02,9.955000000000000515e-01,4.165920000000000000e+05,7.781000000000000139e-01,1.233700000000000019e+00,9.506000000000000005e-01,8.992999999999999883e-01,1.899999999999999996e-03,1.600000000000000077e-03,8.086999999999999744e-01,9.977000000000000313e-01,8.072150000000000603e+01,8.571460000000000434e+01,8.452920000000000300e+01,2.422279999999999944e+01,2.569780000000000086e+01,2.830030000000000001e+01,4.727000000000000091e-01,9.284999999999999920e-01,6.831000000000000405e-01,4.930500000000000327e+00,5.248000000000000220e+00,4.530700000000000394e+00,-2.660671283200000000e+10,-3.041787084800000000e+10,-3.026856345600000000e+10,4.036379999999999768e+01,4.286039999999999850e+01,4.226850000000000307e+01,3.000000000000000000e+00
1.672080000000000000e+05,1.579175999999999931e+03,6.041566000000000258e+02,3.534610000000000127e+02,8.110000000000000542e-01,4.614064000000000192e+02,9.907000000000000250e-01,1.687730000000000000e+05,6.695999999999999730e-01,1.709300000000000042e+00,8.426000000000000156e-01,7.637000000000000455e-01,3.599999999999999901e-03,2.099999999999999870e-03,5.833000000000000407e-01,9.969999999999999973e-01,1.401239999999999952e+02,1.277612000000000023e+02,1.239796000000000049e+02,3.328909999999999769e+01,2.197350000000000136e+01,2.566319999999999979e+01,-1.283300000000000107e+00,-7.078999999999999737e-01,-5.879999999999999671e-01,4.258399999999999963e+00,3.786999999999999922e+00,2.734399999999999942e+00,-3.479291494400000000e+10,-2.749239296000000000e+10,-2.615755366400000000e+10,7.006789999999999452e+01,6.388539999999999708e+01,6.199649999999999750e+01,2.000000000000000000e+00
1.380610000000000000e+05,1.397439900000000080e+03,5.333875000000000455e+02,3.307271999999999821e+02,7.845999999999999641e-01,4.192669000000000210e+02,9.927000000000000268e-01,1.390810000000000000e+05,8.195999999999999952e-01,1.612800000000000011e+00,8.883999999999999675e-01,7.860000000000000320e-01,3.899999999999999821e-03,2.399999999999999790e-03,6.179000000000000048e-01,9.965000000000000524e-01,9.221899999999999409e+01,8.931610000000000582e+01,9.847580000000000666e+01,2.527240000000000109e+01,2.370700000000000074e+01,2.520789999999999864e+01,-1.183000000000000024e-01,5.877999999999999892e-01,2.499000000000000110e-01,2.876100000000000101e+00,3.409100000000000019e+00,2.833699999999999886e+00,-1.168070553600000000e+10,-1.083033395200000000e+10,-1.335976345600000000e+10,4.611209999999999809e+01,4.466190000000000282e+01,4.923930000000000007e+01,2.000000000000000000e+00
2.099980000000000000e+05,1.728412000000000035e+03,6.196616999999999962e+02,4.334965000000000259e+02,7.146000000000000130e-01,5.170857999999999493e+02,9.850999999999999757e-01,2.131770000000000000e+05,7.318999999999999950e-01,1.429499999999999993e+00,8.832999999999999741e-01,8.345000000000000195e-01,3.000000000000000062e-03,2.099999999999999870e-03,6.963000000000000300e-01,9.953999999999999515e-01,1.118960000000000008e+02,1.025100000000000051e+02,1.004145000000000039e+02,3.076699999999999946e+01,2.806810000000000116e+01,2.401170000000000115e+01,-4.072999999999999954e-01,1.147999999999999993e-01,8.500000000000000611e-03,3.035200000000000120e+00,2.358200000000000074e+00,2.573300000000000143e+00,-2.725581619200000000e+10,-2.246090752000000000e+10,-2.099617382400000000e+10,5.594659999999999656e+01,5.125699999999999790e+01,5.020920000000000272e+01,1.000000000000000000e+00
